Incremental QALY	Incremental Costs
0.242896316	259799.5934
0.30865436	212042.9017
0.226230735	417533.7468
0.072569462	71918.23462
0.246149453	-145782.1733
0.272197222	244161.0715
-0.009525469	87364.75505
0.179771268	93725.28741
0.430226234	420769.7127
0.385665118	342641.1549
0.070426707	214073.3853
0.222351416	25849.51416
0.127949347	737579.7422
0.03325278	74663.94022
-0.020356173	94075.38844
0.173291571	470829.2576
0.036564431	-174355.1479
0.168983314	21141.79576
0.279801849	736558.0306
0.186717167	217933.324
0.302892402	430442.8338
0.121918704	33035.88903
0.270980607	-21386.46374
0.123386351	372862.7582
0.093376722	403873.0203
0.241748674	465111.0971
0.24365168	161902.7271
0.211185804	464021.8082
0.210071193	199836.6839
0.143262783	565411.3489
0.062321679	62610.51788
0.188903402	232016.3414
0.065668907	-70415.79057
0.023909026	153938.0262
0.363215907	19892.19147
0.138281828	-6360.774567
0.075390376	-59612.67865
0.41625814	61080.74116
0.107736309	167089.4642
0.232941686	432102.6513
-0.013620061	139522.823
0.173263469	339360.1699
0.409947681	398792.1607
0.233144775	133423.3501
0.185564219	408136.534
0.053989847	173584.5121
0.288385855	166417.1388
0.373275024	371546.7344
0.115031764	252430.0374
0.319303706	684018.8894
0.303916172	299944.5912
0.18363074	331239.7651
-0.010508164	22425.42357
0.229726661	216586.5605
0.082646143	284877.6386
0.217717445	64087.991
0.300992105	-10051.27286
0.394578793	58285.14927
0.072346931	73140.78906
0.255766505	514246.8993
0.183248526	-187768.4485
0.191578842	-79425.86117
0.189680043	499158.6411
0.025327161	-1837.555448
0.131574743	-171263.7976
0.265022997	464918.8809
0.370119394	-51559.94532
0.257856689	-62305.61587
0.22705529	-97456.77381
0.302171096	392678.3719
0.267136174	362854.1067
0.396376389	287982.2542
0.156720233	575847.2912
0.321745836	558089.5989
0.143941869	485624.8782
0.204584878	144701.0605
0.08426118	350970.4086
0.030123049	-3588.301948
0.199489536	198661.7104
0.365665525	564046.2324
0.210572515	-32437.46998
0.248197574	473439.5037
0.332204191	179331.6247
0.400856157	113852.9716
0.109469366	231476.6126
0.038701063	-89310.93134
0.104250363	231612.7046
0.124949722	11220.77784
0.323493592	300750.046
0.162402214	47759.13256
0.03237615	47806.16177
0.209507375	612479.4247
0.167327854	125378.285
0.074373525	473691.9652
0.277265104	316984.5375
0.176085417	361973.6429
0.320936336	444891.4098
0.373178259	232275.6569
0.085235881	-147469.9816
0.256815828	226453.1898
0.072821818	223598.7375
-0.015400956	171384.6983
0.210240207	-113103.1635
0.095745695	159442.0584
0.305029176	8049.282382
0.36002522	494878.0093
0.163881975	508193.3043
0.265359155	446292.1415
0.248212247	174685.7134
0.245960215	254923.581
0.289304328	568277.6007
0.339769261	140745.3769
-0.040074899	452144.0057
0.167027178	329791.0509
0.241120963	-22518.10116
0.311143162	294545.5332
0.239490753	292961.5762
0.360354637	-96057.92475
0.379962635	547797.6852
0.086586547	370466.9701
0.331867318	226402.3146
0.01800269	242883.1655
0.063907807	339417.7425
0.148615828	606560.4274
0.214200484	172528.8283
0.169050453	121322.0536
0.183787751	637954.5061
0.025624647	-5827.014773
0.426915	452729.3739
0.306678233	277072.3229
0.329357365	63692.14388
0.16879903	296481.8045
0.004981646	542206.0243
0.424869804	273064.5754
0.137860125	53444.87831
0.130269507	679360.9938
0.066365381	122746.2863
0.044901458	203801.9361
0.259837316	537271.8969
-0.032528274	384792.1236
0.316516561	-9819.808466
0.195966946	656669.8842
0.268794339	296111.0843
0.311086922	205560.4096
0.016683995	45772.11563
0.143767123	104460.7548
0.098960548	505033.8585
0.220792836	-101773.099
0.296886421	-57286.93721
0.14471276	327540.5759
0.286014367	315061.7704
0.284444643	141561.5086
0.173220663	290252.0898
0.23867027	119065.909
0.094498099	301128.181
0.188986908	699625.5874
0.050528805	9268.425385
0.145761484	-95673.74154
0.108244704	24466.81805
0.240820362	558681.6366
0.270707482	328358.5108
0.185395522	-109647.9202
0.101976509	104941.9819
0.26368976	469547.1981
0.347534966	167429.9209
0.357667431	-241395.8857
0.181675647	178194.9317
0.015540376	611388.1281
0.353370118	545466.5297
0.341386776	648667.3049
0.155409725	592925.4997
0.260089582	291702.5416
0.26641571	373241.03
0.368316613	93322.30541
0.21375088	391951.7297
0.053603822	334981.8786
0.160999637	77412.37781
0.155111629	274619.8297
0.407906416	173406.188
0.094447601	-30192.30323
0.273911681	230066.5429
0.190574878	268928.2482
0.298584764	364556.3716
0.166560704	614667.8127
0.163883571	47002.33326
0.142737931	448488.7062
0.182411473	93553.92866
0.160963256	211672.7865
0.183440607	73357.06083
0.18635129	641570.7851
0.161467246	124832.9791
0.212292272	-82764.03344
0.440983971	253188.2945
0.112953148	109064.384
0.223763776	367592.6571
0.410809462	430065.6888
0.126273277	-166286.0209
0.187124061	328463.314
-0.032257745	457806.4106
0.023633656	254366.3092
0.286136702	383196.2879
0.17485284	614127.1048
0.178750262	529639.1832
0.274344791	149587.6122
0.245258463	445072.1634
0.161172891	541874.3693
0.293676648	282729.2803
0.278380212	34622.16174
0.202914949	-47819.85264
0.08715426	-3077.863658
0.251142116	461982.6015
0.095484175	265101.4741
0.09905273	393970.5851
0.251928962	168165.767
0.187529618	537259.9319
0.107454391	-81954.78061
0.125700349	288578.2451
-0.00878365	604912.3682
0.104420436	523084.9614
0.264274941	332760.3233
0.246143261	43662.84472
0.382058971	-126709.0704
0.404319398	332323.7833
0.169152354	60488.30166
0.278486426	321032.5315
0.071336758	19214.27764
0.127560172	558934.0312
0.112495506	125176.6539
0.188521048	604993.8608
0.032193909	-142002.1223
0.317144731	64104.00318
0.227468192	86027.53251
0.146849937	-140180.9229
0.361517581	89921.90098
0.054166319	665937.4771
0.226974065	369467.7658
0.230687984	187963.7894
0.154473287	-11262.37425
0.232964409	309946.5584
-0.003327555	530263.0833
0.083832935	353545.2822
0.388171753	431398.5683
0.11470875	237857.4627
0.318564007	429758.8671
0.447058351	194078.7195
0.036141853	232520.6675
0.173463001	176834.9828
0.117583527	701746.2658
0.206516275	-41183.15988
0.318400899	551613.0732
-0.019081418	398169.1127
0.134372176	663167.0545
0.233114134	242574.7319
0.367291356	538545.8485
0.240091597	128396.3028
0.054939324	472652.4445
0.215407764	-100543.2803
0.189133866	422281.4802
0.211533856	443306.9626
0.315186167	570325.1266
0.294575239	252800.6314
0.248523352	268507.0664
0.205638335	637447.6965
0.340022615	145816.9229
0.248126373	449028.3779
0.285016403	453559.5487
0.195460276	40543.43904
0.386283043	173900.7928
0.155986159	-96047.10004
0.260839141	509459.989
0.375108993	374716.5973
0.192949728	160073.2541
0.295082106	14344.85013
0.25819985	-178413.0341
0.200548548	323179.0019
-0.042936809	-74637.17973
0.13208859	-23289.9527
0.140721866	53067.80761
0.224749632	80300.55796
0.219737092	224799.1172
0.310417744	226221.6824
0.126692719	-143796.6247
0.101675973	347882.8053
0.114912074	311376.4458
0.208227045	276110.674
0.320893691	288144.5749
0.343904151	391149.3132
0.356869647	-127219.3594
0.271102662	379488.5992
0.068556446	394594.7325
0.272712951	578632.0785
0.401822085	-113007.5981
0.336110948	142638.782
0.083154433	84434.79173
0.320195129	230217.6562
0.001308536	573768.9726
0.157814373	218396.0157
0.235156273	-14331.79593
0.04424504	-161762.1868
0.179517883	198518.1665
0.1379281	-114718.5299
0.159659521	205080.525
0.124850042	220148.3031
0.274708372	528017.5852
0.339031697	208302.3208
0.375515708	537951.4446
0.090968381	163091.1484
0.062712866	659379.819
0.166546742	128859.4191
0.0536888	243545.2169
0.207478047	254168.427
-0.017503253	350643.8429
0.343055414	610610.125
0.063484788	315465.8131
0.158458577	323004.3098
0.165850024	699508.1834
0.246279719	254178.6834
0.195706845	164154.3788
0.316287074	118915.3111
0.274259088	407480.1931
0.284874117	276490.2304
0.324062441	216615.4508
0.329559023	104298.9483
0.167583456	-71600.8716
0.003467963	612842.5824
0.062680128	594670.9747
0.196328042	265474.1286
0.125752311	120933.914
0.444680157	246999.3724
0.261559018	508083.7529
0.27102403	82490.83782
0.098014953	33727.33471
0.246175416	415635.0194
0.190590501	-181453.3152
0.128881935	597895.2836
0.162855721	605925.7408
0.159397213	99760.09801
0.239670892	290354.8701
0.157739972	-204083.4164
0.05461121	31234.80829
0.178827552	542351.2658
0.187974966	-127502.5875
0.199745644	233341.5867
0.090616884	129419.3702
0.22525497	452024.4789
0.268850644	528077.7161
0.23345359	418412.4715
0.145168318	-39710.73451
0.152309959	225807.6403
0.137467186	439869.8409
0.234549708	564349.529
0.106030387	542223.3391
0.266192643	605283.1251
0.209303787	415933.4624
0.321753863	125624.203
0.227364445	-155780.3729
0.125059327	564056.03
0.171389613	-33113.6173
0.285320477	239409.9807
0.091790502	609984.2921
0.062208356	211096.3773
0.140537345	-164459.3962
0.38013777	88702.32912
0.276956063	145200.2609
0.199351773	70094.9888
0.218339492	132861.2024
0.176516109	305659.0703
0.272221794	184164.1428
0.170890896	407626.5753
0.140521551	338424.8246
0.197560184	342494.669
0.040945874	355774.9761
0.138298337	134022.32
0.10299268	137627.8002
0.192683683	-158539.3991
0.217192895	362702.1301
0.207639777	53060.95002
-0.054993167	553734.4456
0.311003619	447404.1007
0.131021725	-120251.9884
0.140724624	98119.12894
0.357928781	307650.7426
0.362946656	564931.0948
0.305042433	646593.6968
0.010916763	114987.0909
0.299719318	-185457.0295
0.059230976	149976.2032
0.174829111	504958.2544
0.17580232	629532.9218
0.100399774	231207.7367
0.0953328	239328.843
0.135135573	287505.4032
0.396046439	90766.29626
0.166877917	65479.01094
0.311654509	256602.4507
0.295088883	213296.9456
0.21034612	-76095.08691
0.124563051	-50522.34065
0.235937423	175372.7363
0.037257583	-64138.45834
0.399393167	344412.189
0.298519286	593024.0796
0.212988402	66107.84823
0.180857198	582608.0584
0.132418436	61005.30654
0.302955275	177016.5544
0.278463247	303594.6558
0.206313245	458243.2925
0.06848227	-55272.62072
0.332756494	-13066.06713
0.41098087	288914.2558
0.19243605	81155.63675
0.283792078	-26916.0406
-0.023180374	659540.087
0.163123393	-24030.1486
0.092946833	225087.9499
0.328070287	331024.7942
0.207694917	-45144.07657
0.21088014	414969.0015
0.027499263	134974.5297
0.161337909	166140.8043
0.146001539	287784.4782
0.150319321	113546.7522
0.100592949	-27606.87708
0.025033955	156914.3456
0.173974609	-17692.13054
0.27806769	468074.3464
0.250729635	309356.4087
0.151187452	98976.40478
0.345923132	588133.8712
0.143620185	510611.0946
0.188186358	278537.606
0.01898451	420384.9321
0.108429373	274320.2969
0.227672606	386721.5822
0.292368888	381525.3429
0.230572415	247766.2364
0.34824856	220598.5304
0.141575672	387593.3277
0.134457442	276000.7613
0.375272832	316167.2165
0.020818574	96227.26651
0.105047005	83788.47098
0.291852015	210363.4483
0.252774095	262417.7554
0.18556656	510629.3703
0.241166426	379455.7613
0.280429863	323743.1806
0.251009414	-194708.3429
-0.006124505	492719.174
0.287438374	-193553.0954
0.203764846	556577.4846
0.337261265	140471.5363
0.082801856	644025.5835
0.001021449	388058.1837
0.259318884	225978.7248
0.17551049	475049.5663
0.140749243	326185.3706
0.301222163	539504.4749
0.060985116	292832.428
0.290702445	289229.6309
0.054050528	459670.5407
0.188571883	527265.1279
0.356802483	110610.6294
0.092034249	217883.9717
0.152685666	321055.271
0.395836799	138660.4885
0.124868141	430323.674
0.170420818	310445.4514
0.190986423	195640.7287
0.19098449	525189.7089
0.356121098	123350.5581
0.177856134	6266.403225
0.090593093	-78275.39035
0.073013247	50204.48432
-0.013687624	474566.6192
-0.015963974	236740.0399
0.101015883	244471.7328
0.300951994	568890.543
0.296874035	403916.5534
0.125201504	423984.6715
0.31273691	313673.6344
0.022672698	365225.7149
-0.022706677	-206874.1967
0.022471935	93156.42322
0.067516254	360289.8146
0.2052624	105290.4529
0.287592256	278416.9635
0.043915943	390649.1768
0.417626187	670349.5761
0.37344208	692566.1563
0.083796752	30678.09597
0.341291029	102951.7506
0.333383166	126106.3374
0.399546389	304665.6434
0.071863072	347239.7473
0.272675447	208204.1456
0.382940332	85879.70779
0.298952429	-138545.1461
0.378808319	628914.4761
0.358535377	-53935.41434
0.350107907	484173.7868
0.338189311	135435.3473
0.269976341	505144.3906
0.266542417	53120.32767
-0.028364217	418102.5407
0.021892151	59137.73327
0.182646172	-114271.5211
0.229908869	145815.7247
0.128193173	323779.9057
0.14433108	51693.66346
0.262605503	196970.5517
0.40020789	75591.81299
0.029430916	21090.02966
0.218956145	167805.8165
0.282894001	389429.7773
0.079309799	-114652.5826
0.299799391	216053.9431
0.430461588	403581.9334
0.220135772	141760.9936
0.008635973	457291.0997
0.23818367	293091.4622
0.224208421	17295.96358
0.147242898	-136311.6139
0.133765086	139182.0313
0.059719136	361198.6654
0.049883799	154127.4919
0.200551993	113119.4265
0.368935748	410624.5834
0.28383921	212123.4092
0.398189885	38314.59083
0.311298498	-60488.38983
0.265655686	309855.5502
0.149035009	336843.8828
0.451185994	501216.3721
0.167787969	507450.1989
0.003555119	260935.0716
0.165694376	129989.4554
0.006417053	-93516.46383
0.212785332	433980.9024
0.137930794	53366.71618
0.150740517	436933.5844
0.192242843	138189.121
0.333654183	465001.2734
0.242843644	271089.654
0.174272272	30363.80479
0.238084598	96556.67063
0.215102438	601129.3454
0.299123853	392212.6217
0.232852941	461576.4933
0.132146711	-127819.3563
0.209710355	33944.13475
0.280984357	356086.1439
0.166903142	376790.0594
0.151741302	-167024.1247
0.159450212	149005.6762
0.015009786	679150.4115
0.097296859	-130800.605
0.103517257	430046.3099
0.257703521	97816.39553
0.347576824	482959.2469
0.176774962	666669.5614
0.408539166	294083.7238
0.297301747	231746.3885
0.189329478	224847.1775
0.005763795	182500.9985
0.133260031	-22713.86244
-0.00751078	-80470.18059
0.217292304	495445.5138
0.144371023	271747.7653
0.20223396	-234910.3263
0.125914934	482977.2386
0.053938785	439969.615
0.102143398	13257.31544
0.10778624	346785.5716
0.204071045	545531.711
0.171940707	516269.314
0.228068191	-104540.8106
0.268088991	88061.31325
0.299913331	242513.4482
0.368262074	474099.356
0.249799219	440325.9093
0.17098662	449079.5178
0.073812485	138758.3702
0.171392876	29118.89053
0.110902619	343135.687
0.268115551	-64010.51172
0.096292326	378936.607
0.211095604	102636.5753
0.198669677	670685.0165
0.180248884	414700.4474
0.117173136	341577.1317
0.433255767	530942.6639
0.112837889	265831.7666
0.106450231	297400.2266
0.174557892	52139.12076
0.017004129	-55107.32753
0.13786764	-1677.801942
0.155241812	259486.7253
0.33558182	395357.8114
0.106238715	590803.0793
0.153775031	461643.1933
0.228285847	349586.4335
0.320159461	269022.7995
0.248404718	363845.6615
0.162031459	-59098.7813
0.383670858	65959.93487
0.108245142	328425.1373
0.06505379	287535.5459
0.155473484	172378.1223
0.044046701	173966.0724
0.221958184	134102.6198
-0.028614569	-56336.6573
0.260884132	543305.4782
0.102434342	590089.4771
-0.006919861	523104.1931
0.153458937	264936.3175
0.037696936	241444.899
0.33839446	411928.1276
-0.031891955	642014.6718
0.314995217	532280.0447
0.219917612	92941.96061
0.193537629	409992.3467
-0.005003696	-92046.5849
0.364261833	88781.21608
0.137939616	114542.9342
0.198311408	483783.336
0.24578736	275563.0497
0.160419372	-131279.7313
0.281477522	539946.1292
0.039149826	309009.4708
0.262834321	491317.4142
0.182177551	134835.9976
0.169911346	509563.4017
0.161887968	-81845.34329
0.072123975	214552.2557
0.390879856	344531.1997
0.335434605	33196.08789
0.183037471	223885.1776
0.188322035	-82721.31468
0.205400998	476903.8767
0.056112779	347852.3473
0.097453988	289161.0425
0.291087543	249424.6878
0.351254229	633225.1531
0.31448693	564516.6767
0.240296839	301716.187
0.278949469	567880.5235
0.34013256	363384.5247
0.251744661	462358.3092
0.081288674	357840.3178
0.333868665	520789.1598
0.230551956	139146.65
0.311565303	-36047.82463
0.047821728	-3088.73324
0.262818575	628399.4186
0.263385937	408838.775
0.277789911	141966.6112
0.435140325	80127.09772
0.136743209	127392.3159
0.157921644	305989.1547
0.155222128	576759.0122
0.205296032	170547.3794
0.22117555	286983.1927
-0.009729476	441466.8531
0.164023653	83644.73519
0.017357021	337110.6569
0.231304689	395935.9509
0.116084055	232033.5397
0.275246613	193124.1387
0.089406581	98296.26186
0.083348189	255933.9077
0.119402472	243352.3397
0.124156769	459448.4892
0.417485028	-67085.73074
0.368102906	34103.46482
0.270033334	91989.76202
0.398756512	750383.3219
0.120838417	278568.0628
0.115375134	281959.6731
0.197088101	394131.1577
0.134727182	491386.5346
0.221201487	398765.889
0.126453998	18325.8439
0.314532262	572679.7969
0.279707719	-82165.98736
0.291095212	65037.62559
0.124720871	173261.0575
0.431469309	71805.61803
0.23247541	222349.294
0.196691148	358057.1752
0.06157622	185711.1503
0.200181058	189119.3233
0.145087876	18986.35133
0.27733603	29275.36843
0.06866672	223029.7686
0.288311443	390773.8434
0.150928745	249480.8473
0.23301775	-29294.00145
0.378811485	692502.9362
0.399890114	533209.2094
0.263545923	675874.2974
0.245900458	253234.6289
0.208849432	436906.6808
0.140714044	568728.9084
0.056481829	329651.1616
0.222945836	-49629.73186
0.361542074	115390.0162
-0.00677325	50711.15411
0.160809782	567195.1267
0.303007537	392776.2636
0.244599803	105120.5651
0.206624023	235790.7894
0.297595217	-109397.7299
0.232556087	308435.0012
0.175890173	-10483.46965
0.229724662	-82227.36115
0.208059913	304093.7673
0.175396248	128063.1651
0.242013157	618874.4448
0.199949727	84372.49242
0.293343218	369332.8
0.201357607	148064.3439
0.184384261	436949.6834
0.262691437	306610.6893
0.298727567	480521.5583
0.156327537	398524.2441
0.344658407	-100953.401
0.107686645	579675.9314
0.320344171	389893.4814
0.247215621	212931.9716
0.184362886	385288.8879
0.205542847	258773.3425
0.163134267	63945.77711
0.123267722	482625.1589
0.305951306	-106472.6459
0.046961745	641805.7584
0.022181459	301338.6389
0.211491449	269678.223
0.324622892	646067.3319
0.154275588	-188668.2492
0.259104137	-83759.66554
0.157131494	485485.692
0.043595344	324050.8493
0.27076548	228968.2187
0.220196747	527406.436
0.032561501	190856.8644
0.170483697	41862.79979
0.216357333	383500.6844
0.316195619	184030.0906
0.221827619	209921.2812
0.180029147	386750.908
0.238633092	1573.884449
0.159464028	89036.60909
0.235028075	363197.5759
0.322935304	441319.7679
0.157745423	413317.9805
0.204876621	-28960.36793
0.168297563	220067.6375
0.288427072	399691.0176
0.304313913	39118.2506
0.135274437	184367.9271
0.22604277	147580.8219
0.007557981	259034.9212
0.410826531	78374.55873
0.32981074	-127020.8236
0.361641871	238877.4639
0.326936043	-93665.78422
-0.008431699	463940.0378
0.211108142	159505.3179
0.213008005	144238.4396
0.324658206	-111342.2311
0.182743169	212246.3955
0.252922545	327598.924
0.259146697	469493.1026
0.140744657	430866.7364
0.369402474	234324.5552
0.263475459	218476.3084
0.204093524	32842.7515
0.285298767	21666.16462
0.378804872	-39206.13224
0.344260677	510450.3835
0.020757311	410408.1311
0.181805788	-21113.41237
0.323222179	59199.06023
0.019693483	329574.2735
0.142684256	99607.31615
0.264952654	-50231.70961
0.349353605	178485.23
0.143163623	265472.8569
0.117201282	189920.856
0.119704529	581239.5678
0.13534112	230946.5796
0.361107107	330473.2365
0.045589904	529460.9533
0.006289922	-114459.1101
0.30099544	133899.9176
0.214539716	493218.4901
0.122133124	286540.3468
0.203719614	275346.3486
0.253030497	537967.435
0.184035913	-191270.3188
0.344504523	-130060.3699
0.060813967	401570.2057
0.064756125	288253.9587
0.296585329	267116.4542
0.335061024	497942.8867
0.300940411	47086.33161
0.298569505	82712.72012
0.375464633	439664.7048
0.312358148	190520.8503
0.11301697	559497.1781
0.24842039	161734.8546
0.319267123	110989.6637
-0.026798946	-81536.41356
0.240221279	472331.5325
0.384329157	433761.3942
0.182956242	-15795.97809
0.055498668	250237.1322
0.181467872	556781.9047
0.339785786	260770.4552
0.278283929	-105800.9802
0.267920766	559485.5529
0.046439973	468572.0763
0.221572293	31359.56159
0.243519982	543951.8496
0.216485381	401345.899
0.209995278	-259001.5338
0.150371686	22269.15564
0.192931409	624962.7181
0.098161041	173154.8695
0.189360582	136247.8667
0.182632182	342806.764
0.096287574	520556.5854
0.336350485	399567.7164
0.239915	243030.0168
0.320627273	-69801.56222
0.358312473	-30617.90945
0.123920615	660926.994
0.372126514	615500.5736
0.256981434	-140348.1285
0.228365361	281084.0327
0.372258769	189695.7517
0.245805525	-128115.158
0.124484109	442868.7757
0.186368165	411896.3458
0.059047265	606517.6616
0.213855555	125347.9643
0.295741292	207249.0411
0.083259373	674529.895
0.057471051	246974.5343
0.023574489	-68219.35177
0.134737445	-46164.46626
0.142476836	-155824.3714
0.152271567	432452.9908
0.318899177	71838.57399
0.160311552	598787.9606
0.198454255	176569.0482
0.225478685	99446.54893
0.204055706	107374.4017
0.111890097	250858.666
0.444920878	494906.3371
0.298502979	8654.821651
0.346100796	165919.7832
0.202338498	678406.5966
0.149196729	451111.7201
0.219534228	288685.4117
0.150223395	25503.53015
0.116197835	516625.5751
0.21588226	666942.2364
0.244384546	308969.7212
0.228042405	265043.9116
0.136461914	405142.8914
0.210259303	433644.1425
0.202838829	208718.791
0.262083507	372591.5726
0.079721719	603518.1589
0.284771552	425704.8325
-0.023422674	405063.3694
0.045707691	-78187.84706
0.420866569	154548.5272
0.003063957	247789.4029
0.22201556	762015.6072
0.214199505	23145.51972
-0.045443155	-65738.7237
0.175995654	623363.2835
0.094481532	555752.4573
0.234376864	392605.2783
0.223678728	-189023.5437
0.318771933	69260.59491
0.285226019	238664.75
0.242416528	351854.7962
0.231977688	318051.6478
0.266768107	386142.5691
0.256431253	324384.5699
0.28856803	-55658.87691
0.144829119	75265.43557
0.318489653	600743.5464
0.117848828	330223.1933
0.000573891	32035.5441
0.08016153	276337.7777
0.297511055	622932.5055
0.21257039	298490.8399
0.366004428	-50385.55417
0.247103062	240776.4303
0.292327334	181925.4729
0.24612961	420488.3552
0.099527163	35227.53727
0.245364465	193470.906
0.242068502	680171.8172
0.127782754	401615.0346
0.252660307	143213.5522
0.082381067	536726.7705
0.199754269	406365.7321
0.127301369	507564.5593
0.123422404	51880.13707
0.234275812	98346.41314
0.354308431	-2254.536103
0.135551418	278875.1978
0.147399521	558103.7603
0.335759736	347727.9781
0.06529139	23823.48827
0.299788845	184874.776
0.253356124	466123.5298
0.322995897	21839.05864
0.124395824	571020.4237
0.258518383	96773.67328
0.215009958	581581.4971
0.279913036	721814.015
0.146759275	463317.4339
0.390989128	61304.01552
0.204685421	81502.29814
0.369177694	671367.5833
0.223106398	172415.7655
0.286466461	237816.6931
0.26445702	144405.3099
0.161628629	176842.527
0.177756323	-26686.71447
0.251281159	247315.6023
0.23362983	464019.5539
0.347388731	422252.7694
0.124374266	90867.95787
0.251997817	463234.8578
0.124152588	415125.5983
0.075053485	417303.6222
0.075268555	53517.86923
0.295428841	223262.0913
0.377546153	6705.072603
0.380975335	594420.9983
0.225805325	602553.5208
0.128375785	563154.1689
0.006043702	416979.26
0.333135946	593940.8792
0.239358764	-126726.4547
0.046478276	169359.3049
0.227333758	131364.7396
0.058555772	286320.746
0.195972465	453116.2028
0.371582774	52821.29991
0.372885838	52229.6603
0.293954367	747976.9655
0.379864628	460075.6102
0.419919858	-236230.9904
0.115728295	428661.9064
0.190706216	461647.6193
0.184392274	16703.49818
0.262892729	-62313.28347
0.170009285	-8434.115426
0.261070175	171307.9915
0.081518112	422548.1789
0.406132418	164749.7906
0.050643748	368138.8993
-0.016162201	32849.25134
0.258739808	648986.6833
0.154088455	31152.49188
0.125169507	104990.8646
0.216411385	125359.0307
0.135234166	524438.3382
0.338040503	436727.3965
0.19810718	43391.84087
0.148582121	29991.33021
0.267830209	-89904.75835
0.318093663	373658.5037
0.181146194	-106494.5246
0.132868863	197261.1489
-0.025468276	192722.831
0.250141188	348344.9753
0.172392253	-121057.7023
0.324186129	427948.3181
0.270363199	25857.38371
0.251786039	175952.4793
0.13676536	227465.1726
0.099278061	355471.7193
0.257754868	22922.08602
0.20932374	330104.5769
0.000455915	-102924.4827
0.005225615	280953.5506
0.090006634	413825.1339
0.047728617	436558.9604
-0.003351165	-66318.34235
0.054658608	535590.7374
0.152336646	214779.875
0.220211831	470271.7994
0.168906446	517886.8724
0.16390594	590648.3185
0.106831039	338371.4127
0.354413489	225843.0388
0.402061372	298542.5568
0.149426691	237855.9035
0.103820049	364069.6405
0.34178463	514844.5934
0.142611042	73698.63687
0.360657091	684210.8471
0.44800252	168399.2949
0.242263229	156366.5828
0.265320052	226917.8064
0.177463216	379656.243
0.361626245	98661.07872
0.281461743	688205.6738
0.199771463	-81934.26925
0.081600935	124031.7886
0.087945058	33838.92916
0.079938624	610058.1737
0.035811199	203876.3616
0.293922152	-25383.06709
0.194531654	235863.6889
0.168468526	-163752.5125
0.320703557	174072.7823
0.060166598	237691.3075
0.299583816	-130811.8733
0.372353845	100898.9722
0.169882701	-180037.7876
0.34361693	359259.7609
0.218731692	214321.409
0.107069798	299016.4194
0.182579017	188236.2666
0.262306347	291880.7786
0.448697666	164762.6798
-0.032121155	449579.9476
0.080281897	192731.6916
0.257171848	525116.923
0.313169932	175826.7508
0.283101947	309374.6678
0.113031641	178658.8679
0.243756265	410121.5405
0.207053711	376663.5392
0.401543017	312562.5214
0.018632464	188308.457
0.109688725	193457.3973
0.425134157	-117076.2259
0.22919646	174761.7553
0.186671094	113577.5021
0.245266494	374675.074
0.198142115	236491.9862
-0.009729564	58738.15953
0.220217131	408570.87
0.239675614	384949.863
0.257118604	154600.0706
0.370852449	582189.194
0.077075136	523070.4972
0.156837884	537920.336
0.127539251	598400.7254
0.105884357	125029.3666
0.231423363	385425.7657
0.375908912	200060.7601
0.251950734	755130.4547
0.28041512	351622.3179
-0.023395538	197050.8707
0.300956744	359232.4219
0.297431017	752674.1932
0.080455959	61472.64087
0.339185946	375464.9959
0.147211287	443621.304
0.091921986	168218.836
0.209238546	176188.1149
-0.030599826	508853.8424
0.241692473	125989.5514
0.071004638	186034.4642
0.047376922	474657.5725
0.188139713	389890.0677
0.088424789	117067.9303
0.058242422	605992.9378
0.165056345	-43816.74717
0.243609324	339167.0873
0.01501994	166021.9248
0.25330827	63279.15993
0.160455183	333628.6023
0.375596406	691108.4391
0.097035585	130609.9424
0.151326089	202343.8853
0.220469022	669170.5552
0.185988276	443877.6277
0.350447291	606830.8028
0.112508616	393646.0031
0.23250727	561313.3077
0.247831334	310332.6954
0.325549061	327650.7701
0.187405235	154343.9857
0.23437639	-17572.5916
0.206888088	342261.2119
0.211258304	228303.2674
0.379965334	372238.2996
0.054492894	518532.514
0.317580283	345905.3643
0.22407966	687367.4326
0.273200911	324812.2683
-0.023537401	161100.0904
0.115506139	-5187.959994
0.245689289	449868.7849
0.104881124	346366.6571
0.338613738	530299.1543
0.149208932	368926.8226
0.253584408	589509.7962
0.206042605	342568.6882
0.051069817	282803.3854
0.245345726	223263.5925
0.188875761	540309.3613
0.251699948	62491.9784
0.188419829	381221.4649
0.218328486	599981.5377
0.248332239	-16661.81003
0.101337309	70312.56696
0.134743452	61356.18348
0.111252185	364110.2497
0.056818202	283239.3701
0.220571746	708961.737
0.340919443	409655.7529
0.251049562	234928.5335
0.161544853	-181441.5762
0.296542255	114009.0767
0.36548936	461423.2988
0.199302731	163697.3498
0.119503823	59623.87724
0.414713745	619559.3345
-0.013365652	179895.5971
0.079374379	222397.054
0.175048247	588610.9369
0.138650494	264523.816
0.307035086	133149.6208
0.37808896	450454.6715
0.171939292	134338.4665
0.268549076	182098.044
0.212616874	616759.6833
0.123249939	325159.2508
0.282613764	50039.58627
0.21871717	-125204.4199
0.368283207	83003.06154
0.121757587	408199.9762
0.125935194	336453.5042
0.212994834	40962.38704
0.147914347	676861.0058
0.246797484	-6124.88107
0.40258263	522579.2573
0.188608703	121213.4232
0.250492311	-111731.1379
0.104297977	167699.6792
